,edit_count,sentiment,neg_sentiment
2018-04-27,0.13333333333333333,-0.010312911868095399,0.05
2018-04-28,0.13333333333333333,-0.010312911868095399,0.05
2018-04-29,0.13333333333333333,-0.010312911868095399,0.05
2018-04-30,0.13333333333333333,-0.010312911868095399,0.05
2018-05-01,0.13333333333333333,-0.010312911868095399,0.05
2018-05-02,0.13333333333333333,-0.010312911868095399,0.05
2018-05-03,0.2,-0.01040102740128835,0.06666666666666667
2018-05-04,0.2,-0.01040102740128835,0.06666666666666667
2018-05-05,0.2,-0.01040102740128835,0.06666666666666667
2018-05-06,0.5,0.013241828039840416,0.07037037037037037
2018-05-07,0.5,0.013241828039840416,0.07037037037037037
2018-05-08,0.5,0.013241828039840416,0.07037037037037037
2018-05-09,0.5,0.013241828039840416,0.07037037037037037
